Pasal,Isi,Bab,Bagian
Pasal 1603s,"Dalam hal salah satu pihak dengan sengaja atau karena melawan hukum, pihak lainnya berhak menuntut jumlah termaksud pada Pasal 1603 q atau ganti rugi sepenuhnya. Ketentuan ini berlaku juga jika salah satu pihak dengan sengaja atau karena salahnya memberi alasan mendesak kepada pihak lainnya untuk memutuskan hubungan kerja tanpa pernyataan",Perjanjian Kerja,Berbagai Cara Berakhirnya Hubungan Kerja Yang Terjadi Karena Perjanjian Kerja
Pasal 1603s bis,"Jika majikan memutuskan hubungan kerja dengan maksud menghindari kewajibannya untuk memberi cuti setelah suatu masa kerja tertentu yang telah diperjanjikan dalam atau berhubungan dengan perjanjian, maka buruh berhak di samping menuntut apa yang dapat ia terima berhubung dengan pemberhentiannya berdasarkan aturan-aturan lain, juga menuntut suatu ganti rugi sebesar gaji yang menurut perjanjian seharusnya diterimanya selama waktu cuti, dan jika dalam perjanjian diperjanjikan suatu perjalanan dengan cuma-cuma, sejumlah uang yang diperlukan untuk perjalanan cuma-cuma menurut perjanjian ke tempat asal atau ke tempat cuti, pada saat pemutusan hubungan kerja.",Perjanjian Kerja,Berbagai Cara Berakhirnya Hubungan Kerja Yang Terjadi Karena Perjanjian Kerja
Pasal 1603t,"Tiap hak untuk menuntut berdasarkan kedua pasal yang. lalu, batal setelah lewat waktunya satu tahun.",Perjanjian Kerja,Berbagai Cara Berakhirnya Hubungan Kerja Yang Terjadi Karena Perjanjian Kerja
Pasal 1603u,"Bila hubungan kerja dibuat untuk waktu lebih lama dari lima tahun atau untuk selama hidup seseorang, maka buruh yang bersangkutan, setelah lampau waktu lima tahun terhitung dari saat hubungan kerja mulai berlaku,berhak memutuskan hubungan kerja itu dengan memberitahukan pemutusan hubungan kerja, dengan mengindahkan tenggang waktu enam bulan.",Perjanjian Kerja,Berbagai Cara Berakhirnya Hubungan Kerja Yang Terjadi Karena Perjanjian Kerja
Pasal 1603v,"Masing-masing pihak, setiap waktu, juga sebelum pekerjaan dimulai, berhak berdasarkan alasan-alasan penting untuk mengajukan surat permintaan kepada Pengadilan di tempat kediamannya yang sebenarnya, supaya perjanjian kerja dinyatakan putus. Tiap janji yang dapat menghapuskan atau membatasi hak ini adalah batal. Selain alasan-alasan mendesak termaksud pada Pasal 1603n, perubahan-perubahan keadaan dalam mana pekerjaan dilakukan, yang sedemikian rupa sifatnya sehingga adalah layak segera diputuskannya hubungan kerja itu, juga dianggap sebagai alasan-alasan penting. Pengadilan tak boleh meluluskan permohonan sebelum mendengar atau memanggil secara sah pihak lainnya.",Perjanjian Kerja,Berbagai Cara Berakhirnya Hubungan Kerja Yang Terjadi Karena Perjanjian Kerja
Pasal 1603w,"Wewenang para pihak untuk menuntut pemutusan hubungan kerja berdasarkan Pasal 1267 serta penggantian biaya, kerugian dan bunga, tidak hapus karena ketentuan-ketentuan dalam bagian ini.",Perjanjian Kerja,Berbagai Cara Berakhirnya Hubungan Kerja Yang Terjadi Karena Perjanjian Kerja
Pasal 1603x,"Perjanjian kerja yang diadakan antara seorang majikan yang tunduk dan seorang buruh yang tidak tunduk pada ketentuan-ketentuan yang lalu dalam bab ini, dikuasai oleh ketentuan- ketentuan ini, apa pun maksud kedua pihak jika perjanjian itu mengenai pekerjaan yang sama atau hampir sama dengan pekerjaan yang biasanya dilakukan oleh buruh-buruh yang tunduk pada ketentuan-ketentuan bab ini. Perjanjian kerja yang diadakan antara seorang majikan yang tidak tunduk dan seorang buruh yang tunduk pada ketentuan-ketentuan yang lalu dalam bab ini, apa pun maksud kedua pihak,dikuasai oleh ketentuan-ketentuan ini.",Perjanjian Kerja,Berbagai Cara Berakhirnya Hubungan Kerja Yang Terjadi Karena Perjanjian Kerja
Pasal 1603y,"Ketentuan-ketentuan dalam bab ini tidak berlaku bagi orang-orang yang bekerja untuk negara, daerah atau bagian daerah, kotapraja, subak atau badan resmi Iainnya. kecuali jika dinyatakan berlaku sebelum atau pada waktu hubungan kerja dimulai oleh atau atas nama kedua pihak, atau oleh ketentuan perundang-undangan.",Perjanjian Kerja,Berbagai Cara Berakhirnya Hubungan Kerja Yang Terjadi Karena Perjanjian Kerja
Pasal 1603z,"Dengan undang-undang dapat diadakan aturan-aturan khusus bagi perjanjian-perjanjian untuk melakukan pekerjaan di perusahaan-perusahaan perkebunan atau kerajinan, perusahaan kereta api dan trem, perusahaan pengangkutan, dan perusahaan lainnya.",Perjanjian Kerja,Berbagai Cara Berakhirnya Hubungan Kerja Yang Terjadi Karena Perjanjian Kerja
Pasal 1604,Dalam perjanjian pemborongan pekerjaan dapat diperjanjikan bahwa pemborong hanya akan melakukan pekerjaan atau bahwa ia juga akan menyediakan bahan-bahannya.,Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1605,"Dalam hal pemborongan harus menyediakan bahan-bahannya, dan hasil pekerjaannya, karena apa pun juga, musnah sebelum diserahkan, maka kegiatan itu dipikul oleh pemborong kecuali jika pemberi tugas itu lalai untuk menerima hasil pekerjaan tersebut.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1606,"Dalam hal pemborong hanya harus melakukan pekerjaan dan hasil pekerjaannya itu musnah, maka ia hanya bertanggung jawab atas kemusnahan itu sepanjang hal itu terjadi karena kesalahannya.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1607,"Jika musnahnya hasil pekerjaan tersebut dalam pasal yang lalu terjadi di luar kesalahan/kelalaian pemborong sebelum penyerahan dilakukan, sedangkan pemberi tugas pun tidak lalai untuk memeriksa dan menyetujui hasil pekerjaan itu, maka pemborong tidak berhak atas harga yang dijanjikan, kecuali jika barang itu musnah karena bahan-bahannya cacat.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1608,"Jika pekerjaan yang diborongkan itu dilakukan sebagian demi sebagian atau menurut ukuran, maka hasil pekerjaan dapat diperiksa sebagian demi sebagian  pemeriksaan itu dianggap telah dilakukan terhadap semua bagian yang telah dibayar, jika pemberi tugas itu membayar pemborongan tiap kali menurut ukuran dan apa yang telah diselesaikan.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1609,"Jika sebuah bangunan yang diborongkan dan dibuat dengan suatu harga tertentu, seluruhnya atau sebagian, musnah karena suatu cacat dalam penyusunannya atau karena tanahnya tidak layak, maka para arsitek dan para pemborongnya bertanggung jawab untuk itu selama sepuluh tahun.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1610,"Jika seseorang arsitek atau pemborong telah menyanggupi untuk membuat suatu bangunan secara borongan, menurut suatu rencana yang telah dirundingkan dan ditetapkan bersama dengan pemilik lahan, maka ÃÂ­a tidak dapat menuntut tambahan harga, baik dengan dalih bertambahnya upah buruh atau bahan-bahan bangunan maupun dengan dalih telah dibuatnya perubahan-perubahan atau tambahan-tambahan yang tidak termaksud dalam rencana tersebut jika perubahan-perubahan atau tambahan-tambahan itu tidak disetujui secara tertulis dan mengenai harganya tidak diadakan persetujuan dengan pemiliknya.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1611,"Pemberi tugas, bila menghendakinya dapat memutuskan perjanjian pemborongan itu, walaupun pekerjaan itu telah dimuai, asal ia memberikan ganti rugi sepenuhnya kepada pemborong atas semua biaya yang telah dikeluarkannya untuk pekerjaan itu dan atas hilangnya keuntungan.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1612,Perjanjian pemborongan berakhir dengan meninggalnya pemborong. Tetapi pemberi tugas itu wajib membayar kepada ahli waris pemborong itu harga hasil pekerjaan yang telah selesai dan,Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1613,Pemborong bertanggung jawab atas tindakan orang-orang yang ia pekerjakan.,Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1614,"Para tukang batu, tukang kayu, tukang besi dan tukang-tukang lainnya yang dipekerjakan untuk mendirikan sebuah bangunan atau membuat suatu barang lain yang diborongkan, dapat mengajukan tuntutan terhadap orang yang mempekerjakan mereka membuat barang itu, tetapi hanya atas sejumlah uang yang harus dibayarkan kepada pemborong pada saat mereka mengajukan tuntutan.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1615,"Para tukang batu, tukang kayu, tukang besi dan tukang-tukang lainnya yang dengan suatu harga tertentu menyanggupi pembuatan sesuatu atas tanggung jawab sendiri secara langsung, terikat pada aturan-aturan yang ditetapkan dalam bagian ini. Mereka adalah pemborong dalam bidang yang mereka kerjakan.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1616,"Para buruh yang memegang suatu barang milik orang lain untuk mengerjakan sesuatu pada barang itu, berhak menahan barang itu sampai upah dan biaya untuk itu dilunasi, kecuali bila untuk upah dan biaya buruh tersebut pemberi tugas itu telah menyediakan tanggungan secukupnya.",Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1617,Hak-hak dan kewajiban-kewajiban para pelaut dan nakhoda diatur dalam kitab Undang- undang Hukum Dagang.,Perjanjian Kerja,Perjanjian Pemborongan Pekerjaan
Pasal 1618,"Perseroan perdata adalah suatu persetujuan antara dua orang atau lebih, yang berjanji untuk memasukkan sesuatu ke dalam perseroan itu dengan maksud supaya keuntungan yang diperoleh dari perseroan itu dibagi di antara mereka.",Perseroan Perdata (Persekutuan Perdata),Ketentuan-Ketentuan Umum
Pasal 1619,"Semua perseroan perdata harus ditunjukkan pada sesuatu yang halal dan diadakan untuk kepentingan bersama para anggotanya. Masing-masing anggota wajib memasukkan uang, barang atau usaha ke dalam perseroan itu.",Perseroan Perdata (Persekutuan Perdata),Ketentuan-Ketentuan Umum
Pasal 1620,Ada perseroan perdata yang tak terbatas dan ada yang terbatas.,Perseroan Perdata (Persekutuan Perdata),Ketentuan-Ketentuan Umum
Pasal 1621,"Undang-undang hanya mengenai perseroan mengenai seluruh keuntungan. Dilarang adanya perseroan yang meliputi semua barang kekayaan dari peserta atau sebagian dari barang-barang itu dengan suatu alas hak umum, tanpa mengurangi ketentuan-ketentuan Bab VI dan Bab VII Buku Pertama dalam Kitab Undang-undang ini.",Perseroan Perdata (Persekutuan Perdata),Ketentuan-Ketentuan Umum
Pasal 1622,Perseroan perdata tak terbatas itu meliputi apa saja yang akan diperoleh para peserta sebagai hasil usaha mereka selama perseroan itu berdiri.,Perseroan Perdata (Persekutuan Perdata),Ketentuan-Ketentuan Umum
Pasal 1623,"Perseroan perdata yang terbatas hanya menyangkut barang-barang tertentu, pemakaiannya atau hasil-hasil yang akan diperoleh dari barang-barang itu, mengenai usaha tertentu atau penyelenggaraan suatu perusahaan atau pekerjaan tetap.",Perseroan Perdata (Persekutuan Perdata),Ketentuan-Ketentuan Umum
Pasal 1624,"Perseroan perdata mulai berjalan pada saat persetujuan diadakan, kecuali jika ditentukan waktu lain dalam persetujuan itu.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1625,"Tiap peserta wajib memasukkan ke dalam perseroan itu segala sesuatu yang sudah ia janjikan untuk dimasukkan, dan jika pemasukan itu terdiri dari suatu barang tertentu, maka peserta wajib memberikan pertanggungan menurut cara yang sama dengan cara jual beli.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1626,"Peserta yang harus memasukkan uang ke dalam perseroan itu dan kemudian tidak memberikan uang itu, dengan sendirinya karena hukum dan tanpa perlu ditegur lagi, menjadi debitur atas bunga uang itu terhitung dari hari ketika ia seharusnya memasukkan uang itu. Demikian pula pembayaran bunga wajib dilakukan oleh peserta yang mengambil uang dari kas bersama untuk keperluan pribadi, terhitung dari hari ketika ia mengambilnya untuk kepentingan dirinya. Bila ada alasan, ia wajib pula mengganti biaya tambahan serta kerugian dan bunga.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1627,"Para peserta yang sudah berjanji akan menyumbangkan tenaga dan usahanya kepada perseroan mereka, wajib memberi perhitungan tanggung jawab kepada perseroan itu atas hasil dari kegiatan mereka masing-masing.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1628,"Jika salah seorang dari para peserta menagih piutang dari seseorang yang juga berutang pada perseroan, kemudian peserta itu menerima pembayaran piutangnya dari orang tersebut, maka pembayaran yang ia terima harus dibagi antara perseroan dan peserta itu sendiri menurut perbandingan antara kedua piutang itu walaupun dalam kuitansi ia mengaku menerima pembayaran itu ÃÂ­a menetapkan bahwa semua uang termaksud adalah pelunasan piutang perseroan, maka ketetapan itu yang harus diikuti.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1629,"Jika salah seorang peserta sudah menerima bagiannya dari piutang perseroan, dan kemudian debitur jatuh miskin maka peserta tersebut harus memasukkan uang yang sudah ia terima itu ke dalam kas bersama, meskipun ia sudah memberi kuitansi untuk bagiannya sendiri.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1630,"Tiap peserta wajib memberikan ganti rugi atas kerugian yang diderita oleh perseroan karena kesalahannya,sedang kerugian itu tidak boleh ia perhitungkan dengan keuntungan yang sudah ia masukkan ke dalam perseroan tersebut berkat usaha dan kegiatannya.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1631,"Jika yang dimasukkan ke dalam perseroan hanya suatu kenikmatan barang tertentu yang pemakaiannya tidak mengakibatkan habisnya barang itu, maka barang tersebut tetap menjadi tanggungan peserta yang menjadi pemilik mutlak. Jika barang itu susut karena dipakai, turun harganya karena ditahan, dimaksudkan untuk dijual atau dimasukkan ke dalam perseroan menurut suatu anggaran yang ditentukan dalam pertelaan atau dalam inventaris, maka barang tersebut menjadi tanggungan perseroan. Jika barang itu telah ditaksir maka peserta yang memasukkan barang itu tidak boleh meminta pembayaran yang melebihi harga taksiran.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1632,"Peserta berhak terhadap perseroan bukan hanya atas uang yang telah ia keluarkan untuk perseroan, melainkan juga atas semua persetujuan yang ia adakan sendiri dengan itikad baik untuk perseroan itu, dan atas kerugian-kerugian yang terjadi pada waktu pengurusannya tanpa dapat dielakkan.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1633,"Jika dalam perjanjian perseroan tidak ditetapkan bagian masing-masing peserta dari keuntungan dan kerugian perseroan, maka bagian tiap peserta itu dihitung menurut perbandingan besarnya sumbangan modal yang dimasukkan oleh masing-masing. Bagi peserta yang kegiatannya saja yang dimasukkan ke dalam perseroan, bagiannya dalam laba dan rugi harus dihitung sama banyak dengan bagian peserta yang memasukkan uang atau barang paling sedikit.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1634,"Para peserta tidak boleh berjanji, bahwa jumlah bagian mereka masing-masing dalam perseroan dapat ditetapkan oleh salah seorang dari mereka atau orang lain. Perjanjian demikian harus dianggap dari semula sebagai tidak tertulis dan dalam hal ini harus diperhatikan ketentuan-ketentuan Pasal 1633.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1635,Perjanjian yang memberikan keuntungan saja kepada salah seorang daripada peserta adalah batal. Akan tetapi diperbolehkan diperjanjikan bahwa semua kerugian hanya akan ditanggung oleh salah seorang peserta atau lebih.,Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1636,"Bila diperjanjikan secara khusus dalam perjanjian bahwa hanya kepada seorang peserta saja diserahkan urusan perseroan maka peserta itu walaupun ada perlawanan dari para peserta lainnya, dapat melakukan segala tindakan yang berkenaan dengan urusan perseroan asal saja Ia melakukan segala urusan dengan jujur. Selama perseroan berdiri, kekuasaan tersebut tidak dapat dicabut tanpa alasan yang sah, tetapi bila kekuasaan demikian tidak diberikan dalam surat perjanjian perseroan, melainkan dalam suatu akta kemudian maka kekuasaan itu dapat dicabut menurut cara yang sama dengan cara mencabut pemberian kuasa biasa.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1637,"Jika beberapa peserta ditugaskan melakukan urusan perseroan tanpa adanya pekerjaan tertentu bagi masing-masing atau tanpa adanya perjanjian, bahwa salah seorang tidak boleh melakukan suatu tindakan apa pun jika tidak bersama-sama dengan para pengurus lain maka masing- masing berwenang untuk bertindak sendiri dalam urusan perseroan itu.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
Pasal 1638,"Jika diperjanjikan bahwa salah seorang dari pada anggota pengurus tidak boleh bertindak kalau tidak bersama-sama dengan para pengurus lain, maka tanpa perjanjian baru seorang pengurus tidak boleh berbuat apa pun tanpa bantuan dari rekan-rekannya walaupun mereka ini pada waktu itu tidak mampu untuk ikut mengurus perseroan itu.",Perseroan Perdata (Persekutuan Perdata),Persetujuan-Persetujuan Antara Para Peserta Satu Sama Lain
