Pasal,Isi,Bab,Bagian
Pasal 333,"Bila sehubungan dengan ketentuan-ketentuan kitab undang-undang ini ikut sertanya keluarga sedarah atau semenda dan anak belum dewasa diharuskan, maka sedapat-dapatnya harus selalu dipanggil sejumlah empat orang dipilih dari keluarga terdekat dan sedapat-dapatnya dari garis kedua pihak, dengan catatan bahwa yang dipanggil Hakim adalah mereka yang bertempat tinggal atau berkediaman di daerah hukum Pengadilan Negeri yang bersangkutan; sedangkan bila dipandang perlu mendengar anggota sedarah atau semenda yang bertempat tinggal atau berkediaman di luar daerah hukum tersebut maka pemanggilan dan pemeriksaan mereka boleh dilimpahkan kepada Pengadilan Negeri yang dalam daerah hukumnya orang-orang itu bertempat tinggal atau berkediaman atau kepada kepala daerah setempat, yang akan mengirimkan berita acara yang dibuatnya kepada Pengadilan Negeri tersebut pertama.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 334,"Setiap kali diperlukan kehadiran para keluarga sedarah atau semenda dari anak belum dewasa, mereka dapat diwakili oleh seorang kuasa khusus. Surat kuasa bebas dari bea materai. Yang diberi kuasa boleh bertindak atas nama satu orang saja.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 335,"Dalam waktu satu bulan setelah perwalian mulai berjalan atau bila sepanjang perwalian harta anak belum dewasa sangat bertambah, dalam waktu satu bulan setelah mendapat teguran dari Balai Harta Peninggalan, setiap kali, kecuali perkumpulan, yayasan dan lembaga sosial tersebut dalam Pasal 365, atas kerelaan balai harta peninggalan tersebut dan guna menjamin pengurusan mereka, wajib menaruh suatu ikatan jaminan, memberikan hipotek atau gadai atau menambah jaminan yang telah ada.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 336,"Bila wali Ialai dalam waktu yang ditentukan dalam alinea pertama pasal yang lalu untuk menaruh salah satu jaminan tersebut di dalamnya, Balai Harta Peninggalan harus melakukan pendaftaran hipotek atas beban wali tersebut. Bila si wali berkeberatan karena pendaftaran yang baru itu diambil untuk jumlah uang yang terlampau besar atau atas barang-barang yang lebih banyak daripada seperlunya guna menjamin anak belum dewasa, maka persoalan ini harus diputus oleh Pengadilan Negeri.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 337,"Baik wali yang telah menanggung pendaftaran semacam itu maupun wali yang dengan sukarela telah menaruh jaminan, setiap waktu untuk mengakhiri akibatnya dengan meletakkan jaminan lain atas kerelaan Balai Harta Peninggalan atau dalam hal adanya perbedaan pendapat dengan balai harta peninggalan tentang cukup tidaknya jaminan yang ditawarkan, dengan keputusan Pengadilan Negeri menurut ketentuan Pasal 335.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 338,"Bila dalam tenggang waktu yang ditentukan untuk itu, wali lalai menaruh ikatan jaminan atau gadai dan tidak memiliki harta benda tak bergerak yang cukup, maka atas tuntutan Balai Harta",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 338a,Wali yang berminat meninggalkan Indonesia boleh mengajukan surat permohonan kepada Pengadilan Negeri agar memperoleh pencabutan jaminan benda yang telah diberikan olehnya atau yang telah diambil atas tanggungannya. Permohonan itu harus didahului dengan pertanggungjawaban yang lengkap kepada Balai Harta Peninggalan menurut cara yang diatur dalam Pasal 372 dan dalam surat permohonan itu harus dilampirkan surat keterangan dari Balai Harta Peninggalan bahwa Balai Harta Peninggalan itu telah menyetujui pertanggungjawaban yang diserahkan kepadanya.,Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 339,"Bila wali itu meninggalkan Indonesia bersama si anak yang belum dewasa, maka atas permintaan wali tersebut dan setelah mendengar Balai Harta Peninggalan, tugas pengurusan yang dicabut menurut Pasal 338, oleh Pengadilan Negeri boleh dikembalikan kepadanya, seluruhnya atau sebagian, dengan penentuan sebagaimana dianggap perlu oleh Pengadilan Negeri bagi kepentingan anak belum dewasa.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 340,"Penanggung-penanggung yang diikatkan sedapat-dapatnya bertempat tinggal dalam daerah hukum Pengadilan Negeri, tanpa mengurangi syarat-syarat umum yang ditetapkan dalam ketentuan perundang-undangan.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 341,"Bila seorang penanggung meninggalkan Indonesia karena pindah atau meninggal dunia, maka Pengadilan Negeri atas permintaan Balai Harta Peninggalan boleh memerintahkan kepada wali, supaya dalam tenggang waktu yang ditetapkan oleh Pengadilan Negeri, ditunjuk penanggung baru yang setelah penunjukkan diterima, penanggung yang pertama atau ahli warisnya demi hukum bebas dari ikatan. Dalam hal si wali tidak mematuhi perintah itu, maka berlakulah ketentuan Pasal 336 dan 338",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 342,"Penanggung dan hak gadai berakhir, dan hipotek-hipotek yang didaftarkan harus dihapuskan, bila tugas pengurusan wali berakhir dan bila pertanggungan jawab pun berakhir dengan memberi perhitungan, menyerahkan surat-surat dan membayar uang sisa.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 343,"Akta untuk penyelenggaraan pendaftaran hipotek dan penghapusan yang harus dilakukan menurut bagian ini tidak dikenakan biaya dan pajak,. kecuali uang upah bagi penyimpan hipotek yang masuk tanggungan anak yang belum dewasa.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 344,"Segala penetapan Pengadilan Negeri tersebut dalam bagian ini diambil atas surat permintaan, setelah mendengar pertimbangan Kejaksaan, tanpa adanya bentuk acara dan tidak dapat dimintakan banding.",Kebelumdewasaan Dan Perwalian,Perwalian Pada Umumnya
Pasal 345,"Bila salah satu dari orang tua meninggal dunia, maka perwalian anak belum dewasa dipangku demi hukum oleh orang tua yang masih hidup, sejauh orang tua itu tidak dibebaskan atau dipecat dari kekuasaan orang tua.",Kebelumdewasaan Dan Perwalian,Perwalian Oleh Ayah Dan Ibu
Pasal 348,"Jika setelah suami meninggal dunia, isteri menerapkan, atau setelah dipanggil secara sah untuk itu, mengaku bahwa ia sedang mengandung, maka balai harta peninggalan harus jadi pengampu atas buah kandungan itu dan wajib mengadakan segala tindakan yang perlu dan yang mendesak guna menyelamatkan dan mengurus harta kekayaannya, baik demi kebaikan",Kebelumdewasaan Dan Perwalian,Perwalian Oleh Ayah Dan Ibu
Pasal 351,"Bila wali ibu kawin, maka suaminya, kecuali jika ia dikecualikan atau dipecat dari perwalian, selama dalam perkawinan antara suami dan isteri tidak ada pisah meja dan ranjang atau tidak ada pisah harta benda, demi hukum menjadi wali peserta dan di samping isterinya bertanggung jawab secara tanggung-menanggung sepenuhnya atas segala perbuatan yang dilakukan setelah perkawinan berlangsung. Perwalian peserta suami berakhir, bila ia dipecat dari perwalian atau si ibu berhenti menjadi wali.",Kebelumdewasaan Dan Perwalian,Perwalian Oleh Ayah Dan Ibu
Pasal 352,"Wali bapak atau wali ibu yang kawin lagi, bila wali pengawas menghendakinya, sebelum atau sesudah perkawinan itu dilangsungkan, wajib menyampaikan daftar lengkap harta kekayaan anak belum dewasa kepada wali pengawas.",Kebelumdewasaan Dan Perwalian,Perwalian Oleh Ayah Dan Ibu
Pasal 353,"Seorang anak tidak sah, demi hukum berada di bawah perwalian bapaknya atau ibunya yang telah dewasa dan telah mengakui anak itu, kecuali jika bapak atau ibu ini dikecualikan dari perwalian, atau orang lain telah ditugaskan sebagai wali selama ayah atau ibu itu belum dewasa, atau orang tua telah mendapat tugas sebagai wali sebelum anak itu diakui.",Kebelumdewasaan Dan Perwalian,Perwalian Oleh Ayah Dan Ibu
Pasal 354,"Bila orang yang melakukan perwalian terhadap anak di luar kawin yang telah diakuinya, hendak kawin, maka kecuali jika dengan perkawinan itu anaknya akan menjadi sah, ia harus mengajukan permohonan kepada Pengadilan Negeri. supaya dapat meneruskan perwalian. Pengadilan Negeri mengambil ketetapan setelah mendengar atau memanggil dengan sah orang tua yang lain, sekiranya ia telah mengakui anak itu, dan juga wali pengawas. Terhadap pemeriksaan orang-orang tersebut berlaku alinea keempat Pasal 206. Orang yang lalai memenuhi ketentuan termuat dalam kalimat pertama alinea pertama, demi hukum kehilangan haknya untuk menjadi wali kedua suami istri bertanggung jawab secara tanggung-menanggung sepenuhnya atas segala akibat perwalian, yang dilakukannya tanpa hak.",Kebelumdewasaan Dan Perwalian,Perwalian Oleh Ayah Dan Ibu
Pasal 354a,"Bila perwalian diserahkan kepada orang lain dalam salah satu hal yang dimaksud dalam alinea pertama Pasal 353, maka bapak yang telah dewasa atau ibu yang telah dewasa dari anak tidak sah yang diakuinya, sejauh mereka tidak dikecualikan, dibebaskan atau dipecat dari perwalian, boleh mengajukan permohonan kepada Pengadilan Negeri supaya diangkat menjadi wali sebagai pengganti wali yang lain itu.",Kebelumdewasaan Dan Perwalian,Perwalian Oleh Ayah Dan Ibu
Pasal 355,"Masing-masing orang tua yang menjalankan kekuasaan orang tua atau perwalian atas seorang atau beberapa orang anaknya, berhak mengangkat seorang wali bagi anak-anaknya itu, jika sesudah ia meninggal dunia, demi hukum atau karena penetapan Hakim yang dimaksud dalam alinea terakhir Pasal 353, perwalian tidak dilakukan pihak lain dari orang tua.",Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Bapak Atau Ibu
Pasal 356,Pengangkatan seorang wali tidak mempunyai akibat apa pun bila orang tua yang melakukan pengangkatan itu pada saat meninggal dunia tidak melakukan perwalian atas anak-anaknya atau tidak menjalankan kekuasaan orang tua.,Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Bapak Atau Ibu
Pasal 357,"Pasal 319g dan Pasal 382d tetap berlaku, juga bila yang berlaku, juga bila yang bertindak sebagai wali adalah orang yang diangkat oleh salah seorang dan kedua orang tua.",Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Bapak Atau Ibu
Pasal 358,"Pengangkatan seorang wali bagi anak di luar kawin yang dengan sah diakui oleh ayah atau ibunya yang telah dipertahankan sebagai wali atau telah diangkat menjadi wali lagi, tidak mempunyai kekuatan, kecuali bila disahkan oleh Pengadilan Negeri.",Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Bapak Atau Ibu
Pasal 359,"Bila anak belum dewasa yang tidak berada di bawah kekuasaan orang tua dan yang perwaliannya sebelumnya tidak diatur dengan cara yang sah, Pengadilan Negeri harus mengangkat seorang wali, setelah mendengar atau memanggil dengan sah para keluarga sedarah dan semenda.",Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Pengadilan Negeri
Pasal 360,"Pengangkatan seorang wali atas permintaan keluarga sedarah anak yang belum dewasa, atas permintaan para kreditur atau pihak lain yang berkepentingan, atas permintaan Balai Harta Peninggalan, atas tuntutan jawatan Kejaksaan, ataupun karena jabatan, oleh Pengadilan Negeri yang di daerah hukumnya anak belum dewasa itu bertempat tinggal.",Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Pengadilan Negeri
Pasal 361,"Bila seorang anak belum dewasa yang berdiam di Indonesia mempunyai harta kekayaan di Negeri Belanda atau di daerah jajahannya di luar Indonesia, maka atas permintaan seorang pengurus di Negeri Belanda dan di daerah jajahan tersebut. Dalam hal itu wali tidak bertanggung jawab atas tindakan-tindakan pengurusan itu. Pengurus dipilih dengan cara yang sama seperti wali.",Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Pengadilan Negeri
Pasal 362,"Wali, segera setelah perwaliannya mulai berlaku, di hadapan Balai Harta Peninggalan wajib mengangkat sumpah, bahwa ia akan menunaikan perwalian yang dipercayakan kepadanya dengan baik dan tulus hati. Bila di tempat kediaman wali itu atau dalam jarak lima betas pal dari tempat itu tidak ada Balai Harta Peninggalan atau tidak ada perwakilannya maka sumpah boleh diangkat di hadapan Pengadilan Negeri atau kepala pemerintahan daerah tempat kediaman wali. Tentang pengambilan sumpah itu harus dibuat berita acara.",Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Pengadilan Negeri
Pasal 363,"Tanpa mengurangi ketentuan alinea kedua Pasal 354a dan alinea keempat Pasal 359, perwalian anak di luar kawin diatur oleh Pengadilan Negeri tanpa Iebih dulu mendengar siapa pun.",Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Pengadilan Negeri
Pasal 364,"Ketetapan-ketetapan Pengadilan Negeri tentang perwalian tidak bisa dimintakan banding, kecuali jika ada ketentuan sebaliknya.",Kebelumdewasaan Dan Perwalian,Perwalian Yang Diperintahkan Oleh Pengadilan Negeri
Pasal 365,"Dalam segala hal, bila Hakim harus mengangkat seorang wali, maka perwalian itu boleh
diperintahkan kepada perkumpulan berbadan hukum yang berkedudukan di Indonesia, kepada
suatu yayasan atau kepada lembaga sosial yang berkedudukan di Indonesia yang menurut
anggaran dasarnya, akta pendiriannya atau reglemennya mengatur pemeliharaan anak belum
dewasa untuk waktu yang lama.
Pasal 362 tidak berlaku.
Perkumpulan, yayasan atau lembaga sosial itu, sehubungan dengan perwalian yang ditugaskan
kepadanya, mempunyai hak-hak dan kewajiban-kewajiban yang sama dengan yang diberikan atau
yang diperintahkan kepada wali, kecuali jika undang-undang menentukan lain.
Para anggota pengurus masing-masing bertanggung jawab secara pribadi dan tanggungmenanggung atas pelaksanaan perwalian itu, selama perwalian itu dilakukan oleh pengurus dan
selama anggota-anggota pengurus ini tidak menunjukkan pada Hakim, bahwa mereka telah
mencurahkan segala usaha guna melaksanakan perwalian sebagaimana mestinya atau mereka
dalam keadaan tidak mampu menjaganya.
Pengurus boleh memberi kuasa secara tertulis kepada seorang anggotanya atau lebih untuk
melakukan perwalian terhadap anak-anak yang belum dewasa tersebut dalam surat kuasa itu.
Pengurus berhak pula atas kehendaknya menyerahkan pengurusan harta kekayaan anak-anak
belum dewasa yang dengan tegas ditunjuknya, asalkan secara tertulis, kepada Balai Harta
Peninggalan, yang dengan demikian wajib menerima pengurusan itu dan menyelenggarakannya
menurut ketentuan-ketentuan yang berlaku terhadapnya. Penyerahan ini tidak dapat dicabut. 
",Kebelumdewasaan Dan Perwalian,"Perwalian Oleh Perkumpulan, Yayasan Dan Lembaga Sosial"
Pasal 365a,"Panitera Pengadilan Negeri yang memerintahkan perwalian memberitahukan perintah itu kepada dewan perwalian dan Kejaksaan Negeri yang dalam daerah hukumnya perkumpulan, yayasan, atau lembaga sosial itu berkedudukan.",Kebelumdewasaan Dan Perwalian,"Perwalian Oleh Perkumpulan, Yayasan Dan Lembaga Sosial"
Pasal 366,"Dalam setiap perwalian yang diperintahkan di dalamnya, Balai Harta Peninggalan ditugaskan sebagai wali pengawas.",Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 367,Ketentuan dalam pasal yang lalu tidak berlaku dan tidak membawa perubahan dalam perwalian pengawas yang diperintahkan di Negeri Belanda untuk anak belum dewasa yang kemudian berdiam di Indonesia.,Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 368,"Para wali tersebut dalam Bagian 3 bab ini, segera setelah perwalian mulai berjalan, wajib memberitahukan terjadinya perwalian kepada Balai Harta Peninggalan. Bila para wali tersebut lalai, mereka boleh diberhentikan, tanpa mengurangi penggantian biaya, kerugian dan bunga.",Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 369,"Dalam segala hal, bila perwalian diperintahkan oleh Hakim, Panitera Pengadilan Negeri yang bersangkutan harus segera memberitahukan secara tertulis adanya pengangkatan itu kepada Balai Harta Peninggalan, dengan keterangan, apakah pengangkatan itu terjadi dengan dihadiri oleh wali itu, atau jika perwalian itu diperintahkan kepada perkumpulan, yayasan atau lembaga sosial, dengan keterangan, apakah hal itu terjadi atas permintaan atau kesanggupan sendiri.",Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 370,"Kewajiban wali pengawas adalah mewakili kepentingan anak belum dewasa, bila kepentingan ini bertentangan dengan kepentingan wali tanpa mengurangi kewajiban-kewajiban khusus, yang dibebankan kepada Balai Harta Peninggalan dalam surat instruksinya pada waktu Balai Harta Peninggalan itu diperintahkan memangku perwalian pengawas.",Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 371,"Dengan ancaman mengganti biaya, kerugian, dan bunga, Balai Harta Peninggalan wajib melakukan segala tindakan yang ditentukan dalam undang-undang agar setiap wali, sekalipun tidak diperintahkan oleh Hakim, memberikan jaminan secukupnya, atau setidak-tidaknya menyelenggarakan pengurusan dengan cara yang ditentukan oleh undang-undang.",Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 372,Setiap tahun wali pengawas harus minta kepada wali (kecuali bapak dan ibu) supaya memberikan suatu perhitungan ringkas dan pertanggungjawaban dan memperlihatkan kepadanya surat-surat andil dan surat-surat berharga milik anak belum dewasa. Perhitungan ringkas itu harus dibuat di atas kertas tak bermeterai dan diserahkan tanpa suatu biaya dan tanpa suatu bentuk hukum apa pun.,Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 373,"Bila seorang wali enggan melaksanakan ketentuan pasal yang lalu atau bila wali pengawas dalam perhitungan ringkas menemukan tanda-tanda kecurangan atau kealpaan besar, maka wali pengawas harus menuntut pemecatan wali itu. Demikian pula ia harus menuntut pemecatan dalam hal-hal lain yang ditentukan undang-undang.",Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 374,"Bila perwalian kosong atau ditinggalkan karena ketidakhadiran wali, atau bila untuk sementara waktu wali tidak mampu menjalankan tugasnya, maka wali pengawas, dengan ancaman hukuman mengganti biaya, kerugian dan bunga, harus mengajukan permohonan kepada Pengadilan Negeri untuk mengangkat wali baru atau wali sementara.",Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 375,Perwalian pengawas mulai dan berakhir pada saat yang sama dengan mulainya dan berakhirnya perwalian.,Kebelumdewasaan Dan Perwalian,Perwalian Pengawas
Pasal 377,Yang boleh melepaskan diri dari perwalian ialah: mereka yang melakukan tugas negara di luar Indonesia; para anggota angkatan darat dan laut;,Kebelumdewasaan Dan Perwalian,Alasan-Alasan Yang Dapat Melepaskan Diri Dari Perwalian
